           8   1.1948170000000000     
           8   1.2448100000000000     
           8   1.1268270000000000     
           8   1.1148290000000001     
           8   1.1658219999999999     
           8   1.1958180000000000     
           8   1.1658219999999999     
           8   1.2588079999999999     
           8   1.2828040000000001     
           8   1.2338110000000000     
           8   1.2838030000000000     
           8   1.2918030000000000     
           8   1.2838039999999999     
           8   1.3357960000000000     
           8   1.2468090000000001     
           8   1.2878030000000000     
           8   1.3467940000000000     
           8   1.3437939999999999     
           8   1.3077999999999999     
           8   1.3098000000000001     
           8   1.0728359999999999     
           8   1.2728060000000001     
           8   1.1868190000000001     
           8   1.2008160000000001     
           8   1.2188129999999999     
           8   1.3247979999999999     
           8   1.2638069999999999     
           8   2.4806219999999999     
           8   2.0346899999999999     
           4  0.30495299999999997     
           4  0.33494799999999997     
           4  0.33894700000000000     
           4  0.33694700000000000     
           4  0.34394700000000000     
           4  0.33994700000000000     
           4  0.33494799999999997     
           4  0.33594799999999997     
           4  0.34194700000000000     
           4  0.33394799999999997     
           4  0.33394799999999997     
           4  0.34194700000000000     
           4  0.33494799999999997     
           4  0.32694899999999999     
